tau,rho_floor,rho_hall,nmbe_jun,cvrmse_jun,r2_jun,gof_jun,nmbe_nov,cvrmse_nov,r2_nov,gof_nov,gof_combined,meets_ashrae_jun,meets_ashrae_nov,success
0.74,0.09,0.11,13.783228970533845,47.43312137930799,0.7895514815864726,49.395125312507595,5.111374392706904,35.20058200205097,0.7186435372535376,35.56975009000674,42.48243770125717,False,False,True
0.74,0.09,0.13,13.765815396555608,47.74700462396718,0.7867570281858195,49.69179131499679,4.715760788634496,34.89498170245307,0.723507626283404,35.212187489989276,42.451989402493034,False,False,True
0.74,0.09,0.15,13.556850338272142,47.563469965126956,0.7883932462539006,49.4577786219503,4.356863676563454,34.77517053809522,0.7254030279381143,35.047036209211235,42.25240741558076,False,False,True
0.74,0.09,0.17,13.174577865249116,47.156393187531904,0.7919998618225014,48.96217846853444,4.0110621336990775,35.06754638873146,0.7207662122750765,35.296195675543096,42.12918707203877,False,False,True
0.74,0.09,0.19,13.690985248906479,47.72826282126605,0.7869244009190824,49.653098080800774,4.161198209331196,34.84952634611599,0.7242274933229766,35.09708046385017,42.37508927232547,False,False,True
0.74,0.09,0.21,13.661118608433462,47.772114824482806,0.7865326797974335,49.687031672633225,3.9358681786873553,35.12700873610788,0.7198184428751866,35.3468216543808,42.51692666350701,False,False,True
0.74,0.11,0.11,13.463065031650881,47.21671766725694,0.7914673560509768,49.098600258214226,4.721747252196203,34.6904367378137,0.7267395733784261,35.010302743247976,42.054451500731105,False,False,True
0.74,0.11,0.13,13.508783368324925,47.56959977389236,0.7883387005061557,49.45052123831084,4.64022616313582,35.2671963146109,0.7175776400151511,35.57115172071822,42.51083647951453,False,False,True
0.74,0.11,0.15,13.449767212708167,47.67489631683438,0.7874006278770627,49.53576462412736,4.131625439605044,34.64980925692447,0.7273792529474711,34.89526630238606,42.21551546325671,False,False,True
0.74,0.11,0.17,13.075778042568139,47.487180956879676,0.7890715114421325,49.25452595092092,3.9351589832423546,35.08495759846581,0.7204888615335994,35.30495327726036,42.279739614090644,False,False,True
0.74,0.11,0.19,13.46911923586556,47.37852321130679,0.7900356787194049,49.2558791889283,4.217509878248482,35.371572065265,0.7159034685421681,35.62212093547153,42.43900006219991,False,False,True
0.74,0.11,0.21,13.334971241369193,47.262015047274595,0.7910670523496711,49.107224767206645,3.8056342112141346,35.28019467366991,0.7173694179767357,35.48485575511911,42.29604026116288,False,False,True
0.74,0.13,0.11,13.370342481551816,47.418073219660585,0.7896849900070395,49.26702473195517,4.77861248923445,35.22994933119467,0.7181738782821417,35.55255922153581,42.40979197674549,False,False,True
0.74,0.13,0.13,13.636223345350432,47.60279214655617,0.7880432180194089,49.51739499683429,4.568681840704741,34.84425678419946,0.7243108855858096,35.14249684647941,42.32994592165685,False,False,True
0.74,0.13,0.15,13.238210970930908,47.434764386942874,0.789536902132248,49.24740706022663,4.516740337221825,34.160755667786916,0.7350205798749001,34.458063948343394,41.85273550428501,False,False,True
0.74,0.13,0.17,13.175224899170967,47.59738231144455,0.7880913910795939,49.38721852914526,3.8935871157075788,34.658554456247096,0.7272416231200235,34.876574052281136,42.1318962907132,False,False,True
0.74,0.13,0.19,13.38538765311745,47.585235827025194,0.7881995321607291,49.432006547760444,4.420450061233733,35.1030237761347,0.7202009319851221,35.380258011661525,42.40613227971099,False,False,True
