tau,rho_floor,rho_hall,nmbe_jun,nmbe_nov,nmbe_combined,cvrmse_jun,cvrmse_nov,cvrmse_combined,r2_jun,r2_nov,r2_combined,gof,meets_ashrae,success
0.58,0.25,0.21,25.89408885638056,14.138872020896503,20.01648043863853,59.1723040561012,56.883733581437255,58.028018818769226,0.672493877272541,0.265260489593377,0.468877183432959,61.383307642891275,False,True
0.58,0.25,0.23,25.67645478220177,14.287469281150097,19.981962031675934,58.88821952632306,57.29064460311548,58.089432064719276,0.6756310234276053,0.2547111489641589,0.4651710861958821,61.4301304266642,False,True
0.58,0.25,0.25,26.028331282228972,14.15553811764076,20.091934699934868,59.14714098986678,58.07105187654519,58.609096433205984,0.672772362490642,0.2342683598017571,0.45352036114619954,61.957340361762505,False,True
0.58,0.25,0.27,25.53176042707925,12.724692017258397,19.128226222168824,58.95211993326433,58.40352512714525,58.67782253020479,0.6749266871270171,0.2254751981227282,0.45020094262487265,61.716901212655486,False,True
0.58,0.25,0.29,25.843779973412275,13.135562772934495,19.489671373173387,59.42821160091653,56.63503026065467,58.03162093078561,0.6696549639648439,0.27167120421802593,0.4706630840914349,61.21696103277823,False,True
0.58,0.25,0.31,25.95363561881069,13.526793167318555,19.740214393064623,59.364928976549095,57.615001395378684,58.48996518596389,0.6703581306858051,0.24624820290877258,0.45830316679728883,61.731289406097964,False,True
0.58,0.25,0.33,25.650527832133847,12.971551640920065,19.311039736526958,59.14291564341402,58.221198049238865,58.68205684632645,0.6728191137191022,0.23030355102243472,0.45156133237076845,61.77782815396808,False,True
0.58,0.25,0.35,25.378928399051155,12.623001314434635,19.000964856742897,59.24575190353855,57.731270085214724,58.48851099437664,0.6716803362396222,0.24320294873926662,0.4574416424894444,61.49750063072885,False,True
0.58,0.27,0.11,26.0117582389894,14.398674426246966,20.205216332618186,59.24944574385058,58.062229336022355,58.65583753993647,0.6716393949678273,0.23450101221708797,0.45307020359245764,62.03835946057343,False,True
0.58,0.27,0.13,26.180071244147484,14.303691605815663,20.241881424981575,59.58265921934055,58.27485635171372,58.92875778552714,0.6679356693138188,0.2288841492182747,0.44840990926604674,62.30836426811684,False,True
0.58,0.27,0.15,26.000372947496842,13.970983390991012,19.985678169243926,59.312101111897206,57.55292219241365,58.432511652155426,0.6709445552977181,0.2478716378023611,0.4594080965500396,61.75585599652775,False,True
0.58,0.27,0.17,26.157581794622203,14.067038497953515,20.11231014628786,59.27715674062195,59.070731663500375,59.173944202061165,0.6713321742874699,0.2076776487876365,0.4395049115375532,62.49848551644369,False,True
0.58,0.27,0.19,25.986811771854633,14.025595631635094,20.006203701744862,59.445270803821934,56.658101919855696,58.05168636183882,0.6694652819371794,0.27107767839507013,0.47027148016612474,61.40233282220646,False,True
0.58,0.27,0.21,26.058680129988133,14.103833016294345,20.08125657314124,59.436311707340884,58.27330305809815,58.854807382719514,0.6695649053130592,0.22892525625619242,0.4492450807846258,62.18637485505441,False,True
0.58,0.27,0.23,25.78299399913149,14.156674218820505,19.969834108976,58.9149834993978,57.0870044777685,58.00099398858315,0.6753361129881126,0.2600000047935891,0.46766805889085084,61.34255927171346,False,True
0.58,0.27,0.25,25.82431344769595,13.897801053144024,19.861057250419986,59.22748495811735,57.26071522642694,58.24410009227215,0.6718827633373374,0.2554896427108725,0.46368620302410496,61.537279682019395,False,True
0.58,0.27,0.27,25.706218568705264,13.4830205294632,19.594619549084232,59.269773939350976,57.00775508430449,58.13876451182773,0.6714140384749123,0.26205314615258657,0.46673359231374945,61.35197677528503,False,True
0.58,0.27,0.29,25.632385605425668,13.378218432674752,19.50530201905021,59.243089497638394,56.370106508956454,57.806598003297424,0.6717098438596991,0.278469127969189,0.47508948591444405,61.008684460240524,False,True
0.58,0.27,0.31,25.65621678524111,13.108518244337253,19.38236751478918,59.30360673400978,57.82412396280807,58.563865348408925,0.671038799847794,0.24076655500109756,0.4559026774244458,61.6879444869492,False,True
0.58,0.27,0.33,25.681436559213616,13.167588280529085,19.42451241987135,59.11963768798769,55.14156619698706,57.130601942487374,0.6730766121261486,0.30957675970925236,0.49132668591770046,60.34250045416314,False,True
0.58,0.27,0.35,25.553941182654512,12.859522627958167,19.20673190530634,59.215542095995374,58.14474726928498,58.680144682640176,0.6720150756863492,0.23232361455938322,0.4521693451228662,61.74348492317142,False,True
0.58,0.29,0.11,25.824749596025477,14.578661200156324,20.2017053980909,58.52526896115936,57.69115201681764,58.108210488988504,0.6796171210598994,0.24425439578517072,0.46193575842253504,61.519696254320436,False,True
0.58,0.29,0.13,26.101667113015043,14.618401432836587,20.360034272925816,59.48738064801135,56.86967056069321,58.17852560435228,0.6689968276707097,0.265623735079767,0.46731028137523833,61.638233565628624,False,True
0.58,0.29,0.15,26.0960595634702,14.648047552937465,20.37205355820383,59.422544621934925,57.03666927650586,58.2296069492204,0.6697179633069819,0.2613043866827024,0.4655111749948421,61.690418150949675,False,True
0.58,0.29,0.17,25.563974599274047,13.657164978596882,19.610569788935464,58.904991119902306,58.09641603399972,58.50070357695101,0.6754462340289307,0.23359930426226383,0.45452276914559725,61.7001358705554,False,True
0.58,0.29,0.19,25.897887850275254,13.85934551179153,19.878616681033392,59.21092470783259,57.20711055089431,58.20901762936345,0.6720662235643823,0.2568829384613661,0.4644745810128742,61.5097482886006,False,True
0.58,0.29,0.21,25.6784918600236,13.802570819276665,19.740531339650133,59.08034466912502,57.96193455408735,58.52113961160619,0.6735110375880756,0.2371433235836039,0.45532718058583976,61.760929065330714,False,True
0.58,0.29,0.23,25.484926064196316,13.027246497787162,19.256086280991738,59.45845059985562,57.437495829137056,58.447973214496336,0.6693186979266934,0.250885503339597,0.4601021006331452,61.5383005269359,False,True
0.58,0.29,0.25,25.616267379008058,13.424625312626947,19.520446345817504,59.07860483803149,56.96686176488747,58.02273330145948,0.6735302665647434,0.2631114678812164,0.4683208672229799,61.21834206602001,False,True
0.58,0.29,0.27,25.827732446154577,13.593855751006245,19.71079409858041,59.554169847099594,58.81798823120502,59.186079039152304,0.668253145664575,0.2144432958408785,0.4413482207527268,62.381947356790775,False,True
0.58,0.29,0.29,25.64309218932416,13.061664614483101,19.352378401903632,59.210523420200424,59.33973775643481,59.275130588317616,0.6720706685320423,0.200444799316556,0.4362577339242992,62.35427536322247,False,True
0.58,0.29,0.31,25.340810246034124,12.868908351040012,19.104859298537068,58.85202021614388,57.90644634434609,58.37923328024498,0.6760296880275798,0.23860322274304124,0.4573164553853105,61.42581319938843,False,True
0.58,0.29,0.33,25.411738023983936,13.061494998940534,19.236616511462234,59.00863210360119,57.33826978174653,58.17345094267386,0.6743031504812852,0.2534715305923346,0.4638873405368099,61.27150895309127,False,True
0.58,0.29,0.35,25.670674421130222,13.094805012031529,19.382739716580875,59.29279105115489,57.186313763766265,58.23955240746058,0.6711587795847127,0.25742313837969677,0.46429095898220474,61.38025792990828,False,True
0.6,0.05,0.11,24.770526514794142,13.577015029750306,19.173770772272224,57.04707820090202,57.48581560148002,57.26644690119102,0.6955967569717789,0.24962457554508244,0.4726106662584307,60.391054191118165,False,True
0.6,0.05,0.13,24.76592787689047,13.79895456309409,19.28244121999228,57.16928665443597,57.81355313408112,57.49141989425854,0.6942911512478895,0.24104412057647662,0.4676676359121831,60.63889758942196,False,True
0.6,0.05,0.15,24.562008463894006,13.394165154055035,18.97808680897452,57.36257725641004,55.68618771286346,56.524382484636746,0.6922204400583618,0.2958710814216302,0.494045760739996,59.625276470625124,False,True
0.6,0.05,0.17,24.65560999864268,13.204716059161688,18.930163028902186,56.92946345640384,58.12255569730902,57.526009576856424,0.6968506477484635,0.2329094867347784,0.46488006724162095,60.56065430737512,False,True
0.6,0.05,0.19,24.64507606709761,13.349245842526559,18.997160954812085,57.54684189885436,57.10018150409998,57.32351170147717,0.69023991609606,0.2596583464812775,0.4749491312886687,60.38937918320097,False,True
0.6,0.05,0.21,24.62677576052989,12.914186017554746,18.770480889042318,57.103489246942765,57.343430678959116,57.22345996295094,0.6949944405683421,0.2533371376257936,0.47416578909706786,60.22337854137172,False,True
0.6,0.05,0.23,24.302864544595142,12.581498826429103,18.44218168551212,56.91165984051118,55.82858242033397,56.370121130422575,0.6970402265840543,0.29226543241099023,0.49465282949752226,59.31024044446247,False,True
0.6,0.05,0.25,24.740609841459083,12.85051392167208,18.795561881565582,57.70448542653311,57.43556220253482,57.57002381453397,0.6885404811534861,0.2509359401950352,0.46973821067426064,60.56055472376198,False,True
0.6,0.05,0.27,24.35799276101667,12.572938123276309,18.46546544214649,57.2897131487482,57.47065299518134,57.380183071964765,0.693001849849752,0.2500203652375299,0.47151110754364095,60.27817866663937,False,True
0.6,0.05,0.29,24.65219487731937,12.422333268134897,18.537264072727133,57.48888234319263,57.79188836895928,57.64038535607595,0.6908635651122264,0.24161282874834555,0.46623819693028595,60.5478668765379,False,True
0.6,0.05,0.31,24.505844188648975,12.077614488101366,18.29172933837517,57.286952058222084,58.55943405697245,57.92319305759727,0.6930314408255482,0.22133447162902442,0.45718295622728633,60.74276628682677,False,True
0.6,0.05,0.33,24.378258049862612,11.727774113054801,18.053016081458708,57.21374775273323,59.147048884279954,58.18039831850659,0.6938154609833052,0.2056290233781054,0.4497222421807053,60.91691175804541,False,True
0.6,0.05,0.35,24.317769683475266,12.149368554459,18.233569118967132,57.18260458267716,56.07233677910012,56.627470680888635,0.6941487012374669,0.28607183101967415,0.4901102661285705,59.490616726766696,False,True
0.6,0.07,0.11,24.908075931764156,13.732768317050867,19.32042212440751,57.293876750481154,58.01668165573428,57.65527920310772,0.6929572252772842,0.23570155266249504,0.4643293889698896,60.806331340195165,False,True
0.6,0.07,0.13,24.890527196164275,13.967134135171863,19.42883066566807,57.26147290168244,58.03463303203922,57.64805296686083,0.6933044370446128,0.23522850486720004,0.4642664709559064,60.83401574699138,False,True
0.6,0.07,0.15,24.380317180417695,12.907579246640275,18.643948213528986,57.134630508946195,57.63011356484393,57.38237203689506,0.6946616816392083,0.24585273927954798,0.4702572104593781,60.33517569021729,False,True
0.6,0.07,0.17,24.494103648642078,13.194256007777398,18.84417982820974,57.226640603836096,56.12659354995927,56.676617076897685,0.693677450920609,0.2846895387910404,0.4891834948558247,59.7272302779829,False,True
0.6,0.07,0.19,24.437022071399916,12.93556293778636,18.686292504593137,56.8990163280417,57.43250988177254,57.165763104907114,0.6971748229108465,0.2510155536937543,0.4740951883023004,60.14234780031099,False,True
0.6,0.07,0.21,24.46250321964117,12.728554165637066,18.595528692639117,57.53649904468533,56.65263536884796,57.09456720676664,0.6903512520220924,0.2712183290236292,0.48078479052286077,60.04650940634899,False,True
0.6,0.07,0.23,24.417816841270103,13.164716994137605,18.791266917703854,57.25652430136498,54.75015611910366,56.00334021023432,0.6933574446988711,0.31934360235220693,0.506350523525539,59.07187001505572,False,True
0.6,0.07,0.25,24.43721910620446,12.314437001711065,18.37582805395776,57.31114071488433,57.94501365408278,57.62807718448356,0.6927721592822209,0.237588661976193,0.46518041062920695,60.48691045713457,False,True
0.6,0.07,0.27,24.41033108239416,12.345485749703467,18.37790841604881,57.340461058198464,55.429914551588276,56.38518780489337,0.692457723732579,0.3023371057172386,0.4973974147249088,59.304611300823595,False,True
0.6,0.07,0.29,24.407675908532088,12.257277494943555,18.33247670173782,57.08532751218851,56.62001901333207,56.85267326276029,0.6951884234312319,0.27205724355482275,0.4836228334930273,59.73530077886893,False,True
0.6,0.07,0.31,24.25253114894306,11.828327907055817,18.04042952799944,57.33063495387582,56.95161672788049,57.14112584087816,0.6925631181960357,0.2635058160840066,0.4780344671400211,59.921326419879826,False,True
0.6,0.07,0.33,24.121661648126356,11.994513728456292,18.058087688291323,57.10385503191705,56.28073012173744,56.69229257682724,0.6949905330380137,0.280755329041802,0.48787293103990786,59.498828295812686,False,True
0.6,0.07,0.35,23.925269308513688,11.207423328915167,17.566346318714427,57.037979730337426,57.57362806724075,57.30580389878909,0.695693848117231,0.24733035244026258,0.4715121002787468,59.93773171780429,False,True
0.6,0.09,0.11,24.63952623052515,13.451981752272962,19.045753991399057,57.251964658419965,58.3479701468108,57.79996740261538,0.6934062819242768,0.2269479943287348,0.4601771381265058,60.85702076871898,False,True
0.6,0.09,0.13,24.730622595940964,13.972727214987401,19.351674905464183,57.37002078718581,56.02286434636385,56.696442566774834,0.6921405581779678,0.2873310680728306,0.4897358131253992,59.908045547942635,False,True
0.6,0.09,0.15,24.548622624845386,13.587620559059419,19.0681215919524,56.804231485372995,56.068730243175004,56.436480864274,0.6981829011192453,0.28616366684932926,0.4921732839842873,59.570711204324624,False,True
0.6,0.09,0.17,24.717351614877956,13.231733449936772,18.974542532407362,57.25786905608169,57.13925090498149,57.198559980531584,0.6933430406158413,0.25864487858681917,0.47599395960133023,60.26365843657855,False,True
0.6,0.09,0.19,24.521013971180665,12.522649971835579,18.52183197150812,57.13458449945743,55.96520976542263,56.54989713244003,0.6946621734059055,0.2887971654033826,0.4917296694046441,59.50587471225282,False,True
0.6,0.09,0.21,24.28325064342177,12.290449588043105,18.286850115732438,57.11536496039048,57.44546855220788,57.280416756299175,0.6948675644240446,0.2506775243232765,0.47277254437366056,60.12865399234031,False,True
0.6,0.09,0.23,24.415937487881127,12.42813061335588,18.422034050618503,57.35712528769733,57.31540862138292,57.33626695454012,0.692278942478209,0.2540667039330553,0.47317282320563214,60.22307570063519,False,True
0.6,0.09,0.25,24.310278342682107,12.686156706662672,18.49821752467239,57.04535173764963,56.70788195671268,56.876616847181154,0.6956151815108484,0.2697962475238749,0.48270571451736166,59.80914307671652,False,True
0.6,0.09,0.27,24.22432270778189,12.34184123585,18.283081971815946,57.078694178392944,57.93465158325455,57.50667288082374,0.6952592577260162,0.23786131542503874,0.46656028657552745,60.34309001211498,False,True
0.6,0.09,0.29,24.1888976860258,11.975762870237403,18.0823302781316,56.85552329924902,58.69390279873149,57.77471304899026,0.6976375989371921,0.21775430072121127,0.4576959498292017,60.53831956852287,False,True
0.6,0.09,0.31,24.170802659618957,11.540240272269072,17.855521465944015,57.186132365469376,58.29856178473898,57.74234707510418,0.6941109621299377,0.22825666236525666,0.4611838122475972,60.440038819995635,False,True
0.6,0.09,0.33,24.09209951154788,12.026175134987046,18.059137323267464,57.161937876358095,56.81954353839792,56.99074070737801,0.6943697403723862,0.26691777709807374,0.48064375873522996,59.783584429475496,False,True
0.6,0.09,0.35,23.869757896911572,11.554635644940067,17.71219677092582,56.966084101681645,56.872870473474045,56.91947728757785,0.6964605124890182,0.2655410897580871,0.48100080112355265,59.61164994481436,False,True
0.6,0.11,0.11,24.465827405093666,13.69121140261085,19.07851940385226,56.97768538606462,56.58580199008526,56.78174368807494,0.6963368667602512,0.2729368090636659,0.48463683791195855,59.90122134732651,False,True
0.6,0.11,0.13,24.55241800749648,13.483480851384721,19.017949429440602,57.22930934327001,56.134497864973,56.6819036041215,0.6936488798173828,0.2844880500852457,0.48906846495131423,59.78729460920341,False,True
0.6,0.11,0.15,24.53192807270977,12.971628754719013,18.75177841371439,57.2859433184297,57.76921112115056,57.52757721979013,0.6930422512688785,0.24220788663871318,0.46762506895379585,60.50662223637973,False,True
0.6,0.11,0.17,24.261908888351236,12.552628233848962,18.4072685611001,56.87338286685994,57.07739894250824,56.97539090468409,0.697447611770763,0.2602490106085804,0.4788483111896717,59.875059119987704,False,True
